spkt,spkid
-3.2032666666666643,2010
-3.20323333333333,3548
-3.2031666666666645,5398
-3.2031333333333336,5389
-3.2031333333333327,2368
-3.2031333333333265,4636
-3.203099999999999,5209
-3.203066666666672,2068
-3.2030666666666683,3849
-3.2030666666666647,4281
-3.2030333333333374,4713
-3.203033333333334,2688
-3.2030333333333303,709
-3.203000000000003,2483
-3.2029999999999994,3357
-3.2029666666666667,5343
-3.2029666666666614,3125
-3.202933333333333,2628
-3.2029333333333323,1155
-3.2029333333333323,5463
-3.2028666666666794,2179
-3.202866666666665,3377
-3.2028,4001
-3.2028,4880
-3.202766666666669,977
-3.2027666666666668,83
-3.202766666666662,1013
-3.2027333333333328,3365
-3.2027333333333274,804
-3.2027,2627
-3.2026666666666657,3687
-3.202600000000004,3163
-3.2025999999999986,4479
-3.2025666666666694,1624
-3.202566666666666,3639
-3.202566666666666,5458
-3.2025666666666623,2742
-3.202533333333349,3591
-3.202533333333321,2570
-3.2024999999999997,2633
-3.202499999999999,3107
-3.202466666666667,5110
-3.2024666666666666,92
-3.2024333333333335,2655
-3.2024333333333317,4875
-3.2024000000000044,2813
-3.2024,3866
-3.2023999999999972,4033
-3.202399999999983,278
-3.202366666666663,3128
-3.202266666666688,170
-3.202233333333333,2630
-3.202233333333332,1175
-3.2022000000000013,4511
-3.2021999999999995,5161
-3.202166666666665,4482
-3.2021666666666633,2013
-3.202133333333336,1363
-3.202066666666667,4640
-3.2020666666666386,1651
-3.2020333333333335,5125
-3.201999999999998,4008
-3.201999999999998,5167
-3.201999999999998,5566
-3.2019666666666637,3132
-3.201900000000002,476
-3.2018666666666675,1339
-3.201866666666664,3638
-3.2017999999999986,4022
-3.2017999999999986,4285
-3.2017999999999915,286
-3.201766666666664,3155
-3.201766666666664,4262
-3.2017000000000024,2050
-3.201699999999999,2672
-3.201699999999988,1447
-3.201666666666668,2287
-3.2016666666666644,4492
-3.20163333333333,4213
-3.201599999999999,1233
-3.201599999999999,2825
-3.2015666666666664,5372
-3.2015666666666647,3444
-3.2015666666666505,4575
-3.2014999999999993,2664
-3.201466666666647,948
-3.201433333333334,3859
-3.2013999999999996,2707
-3.2013999999999996,2708
-3.2013333333333325,3092
-3.2013333333333307,4900
-3.2012333333333274,2015
-3.2012,2573
-3.2012,4508
-3.201133333333333,1858
-3.201133333333331,640
-3.201133333333331,3678
-3.201100000000004,731
-3.2011000000000003,2708
-3.2011000000000003,3847
-3.2011000000000003,5398
-3.2010666666666694,1247
-3.2010666666666694,3703
-3.201066666666666,2791
-3.201066666666666,3112
-3.201066666666666,4485
-3.2010333333333314,5459
-3.201033333333328,4635
-3.2010333333333136,3206
-3.201033333333271,3253
-3.2010000000000005,4859
-3.2009999999999934,521
-3.2009999999999934,4566
-3.200966666666666,2381
-3.2009333333333245,2151
-3.200899999999997,1269
-3.20086666666667,2822
-3.2008666666666663,3857
-3.2008666666666645,4217
-3.2008666666666628,2461
-3.200833333333293,274
-3.2007666666666665,5348
-3.2007666666666648,5468
-3.200766666666663,3404
-3.2007666666666523,35
-3.200700000000012,4917
-3.2006999999999834,1129
-3.200666666666663,3410
-3.200666666666663,5389
-3.200633333333336,4908
-3.2006333333333323,2771
-3.200633333333329,724
-3.2005666666666457,2330
-3.2005333333333326,5491
-3.2005333333333112,2170
-3.200499999999998,3380
-3.200499999999977,2216
-3.200433333333331,1184
-3.2004,1845
-3.2004,5103
-3.2003999999999992,2804
-3.2003666666666675,740
-3.2003666666666675,2063
-3.200366666666662,4195
-3.200333333333333,3237
-3.2003333333333313,4225
-3.200333333333319,241
-3.2002999999999986,4019
-3.2002666666666784,240
-3.200266666666666,2785
-3.2002333333333333,4513
-3.2002333333333333,5119
-3.2002333333333297,820
-3.200199999999999,3372
-3.2001999999999953,2753
-3.2001333333333335,1351
-3.2001333333333335,3653
-3.2001333333333335,4879
-3.20013333333333,1904
-3.2000666666666664,2804
-3.2000333333333373,4532
-3.199999999999932,4951
-3.1999666666666684,4007
-3.1998999999999853,4044
-3.199866666666665,2550
-3.199866666666665,3980
-3.1998333333333333,5098
-3.1998333333333324,1191
-3.1998333333333306,2272
-3.1998000000000033,750
-3.1997999999999998,3655
-3.199799999999996,4146
-3.199799999999982,4324
-3.1997666666666618,2716
-3.1997,1355
-3.1997,2662
-3.1997,2684
-3.1996666666666673,5376
-3.1996666666666655,2026
-3.1996666666666655,4695
-3.199633333333331,2689
-3.1995999999999967,5198
-3.199566666666666,3827
-3.199533333333333,986
-3.1995333333333313,2459
-3.1995333333333313,2700
-3.199533333333328,2735
-3.199466666666666,956
-3.199466666666666,3837
-3.1994333333333387,3823
-3.1994333333333316,993
-3.1994333333333174,3462
-3.1994000000000042,1320
-3.199399999999997,4571
-3.1993666666666627,1425
-3.199333333333332,3994
-3.199299999999999,3095
-3.1992666666666736,2564
-3.1992333333333334,2649
-3.199233333333333,1889
-3.199233333333332,2812
-3.199233333333325,1023
-3.199200000000001,5362
-3.1991999999999905,2155
-3.1991333333333323,5355
-3.199066666666667,4018
-3.199066666666667,5404
-3.199066666666667,5410
-3.199066666666666,2351
-3.1990333333333325,2818
-3.1990333333333183,854
-3.199,2616
-3.198999999999984,534
-3.1989666666666494,3596
-3.198933333333329,2024
-3.198900000000009,806
-3.1989,3888
-3.1988999999999983,4694
-3.1988999999999947,4237
-3.1988666666666674,4280
-3.198833333333333,2366
-3.198833333333333,4021
-3.1988000000000056,2194
-3.1987999999999985,718
-3.1987999999999985,4151
-3.1987999999999985,4221
-3.1987666666666428,365
-3.198666666666668,4464
-3.1986333333333334,2365
-3.1986333333333334,3144
-3.198599999999999,3368
-3.198566666666667,5118
-3.198533333333333,3866
-3.198500000000003,1609
-3.1984999999999957,1757
-3.198433333333334,2432
-3.198433333333333,1890
-3.198366666666672,4717
-3.198366666666665,5448
-3.198333333333334,4872
-3.1983333333333306,4534
-3.1983333333333306,5421
-3.1982666666666653,1945
-3.1982333333333344,3117
-3.19823333333332,3956
-3.1982333333332917,224
-3.198166666666669,989
-3.198133333333331,1181
-3.198133333333317,2236
-3.198100000000011,2569
-3.198066666666662,645
-3.198066666666662,2000
-3.1980333333333384,3845
-3.1980333333333335,5105
-3.197966666666659,881
-3.1979333333333386,4721
-3.197900000000004,117
-3.197899999999999,5166
-3.197899999999999,5490
-3.1978666666666626,3684
-3.1978333333332785,5262
-3.197800000000001,981
-3.197733333333332,3641
-3.197700000000001,3667
-3.197700000000001,5360
-3.1976999999999975,4242
-3.197666666666663,1993
-3.1976333333333287,776
-3.1976333333333287,1780
-3.1976000000000084,4910
-3.197566666666667,991
-3.197499999999991,2562
-3.1974666666666636,4677
-3.197433333333329,1291
-3.197433333333329,5497
-3.1974,5354
-3.197366666666664,1941
-3.197366666666664,3825
-3.197333333333333,2691
-3.1973333333332903,4358
-3.197300000000002,4689
-3.1972999999999985,2496
-3.197266666666664,5540
-3.1972333333333296,3430
-3.1972000000000023,471
-3.1971999999999987,5481
-3.197133333333337,4534
-3.1971333333333334,2366
-3.1971333333333334,5427
-3.1971333333333325,3080
-3.1971333333333316,3337
-3.197099999999992,3540
-3.1970666666666663,2636
-3.1970666666666645,1229
-3.1970333333333336,5127
-3.196999999999999,1915
-3.196999999999999,3978
-3.1969666666666967,1464
-3.19696666666664,5256
-3.1969333333333196,1379
-3.1968999999999994,5468
-3.1968333333333323,5346
-3.196766666666665,1916
-3.196766666666665,2659
-3.1967333333333343,4680
-3.1967333333333308,1898
-3.1966,2397
-3.1966,2654
-3.1965666666666657,5458
-3.1965333333333334,5096
-3.1965333333333312,3405
-3.1964999999999986,4454
-3.196466666666667,5104
-3.1964333333333315,3521
-3.1964333333333173,2863
-3.1964,5114
-3.196399999999999,3079
-3.196366666666666,3976
-3.1963333333333424,2492
-3.1963333333333352,5433
-3.196333333333333,1862
-3.1963333333333317,688
-3.196333333333328,5519
-3.196300000000001,3834
-3.1962999999999973,4509
-3.1962666666666664,2076
-3.1962666666666646,5495
-3.196233333333332,1282
-3.196233333333332,4139
-3.196200000000001,5174
-3.1962,2615
-3.1961999999999975,728
-3.1961333333333286,4009
-3.1961000000000013,4514
-3.1960999999999977,5405
-3.196066666666666,3112
-3.1960333333333333,1876
-3.196033333333329,668
-3.195933333333333,2616
-3.195933333333329,3123
-3.195933333333329,3547
-3.1959,3897
-3.1958999999999946,2514
-3.1958666666666664,2781
-3.1958333333333258,3951
-3.1958,106
-3.1957999999999993,3084
-3.195733333333333,3633
-3.1957333333333295,1899
-3.1956999999999987,5466
-3.1956333333333333,112
-3.1956333333333315,5149
-3.1956,5098
-3.195599999999999,2408
-3.195499999999999,3389
-3.1954666666666682,3841
-3.1954666666666682,4885
-3.1954666666666665,3878
-3.1954666666665617,1804
-3.1954333333333302,3399
-3.1953666666666667,2645
-3.195333333333334,4678
-3.1953333333333305,5412
-3.195266666666667,5351
-3.1952666666666616,4556
-3.1952333333333325,5467
-3.1952333333333307,2686
-3.1952,2504
-3.1951999999999856,5555
-3.1951666666666654,5214
-3.1951666666666583,4158
-3.195133333333333,91
-3.1950666666666656,2678
-3.1950333333333347,2422
-3.1950000000000003,3987
-3.1949333333333314,2455
-3.1949333333333314,4896
-3.1949333333333314,5179
-3.194900000000004,1629
-3.194866666666666,3073
-3.1948666666666554,3913
-3.1948000000000008,2188
-3.1947666666666663,5181
-3.1947666666666628,656
-3.1947666666666628,682
-3.1947666666666237,5581
-3.1947333333333354,697
-3.194733333333332,3161
-3.1947333333333248,3431
-3.1946999999999974,17
-3.1946999999999974,1290
-3.194666666666667,5101
-3.1946666666666648,4223
-3.194666666666663,666
-3.194633333333333,2628
-3.194600000000001,723
-3.1946,2614
-3.1945999999999994,2363
-3.1945666666666632,1162
-3.1945666666666597,2722
-3.19456666666656,1538
-3.194533333333336,1918
-3.1944999999999997,2792
-3.194499999999991,2539
-3.1944666666666666,2649
-3.1944666666666635,700
-3.1944666666666635,2444
-3.1944666666666564,2127
-3.1944333333333326,5476
-3.194433333333329,4239
-3.194433333333329,5422
-3.194366666666724,3508
-3.194366666666669,987
-3.1943666666666637,699
-3.19436666666666,2034
-3.194333333333333,4676
-3.1943,4485
-3.1942999999999984,674
-3.1942999999999984,2704
-3.1942999999999984,5202
-3.194266666666664,956
-3.194233333333333,2421
-3.1942333333333295,4568
-3.1941333333333297,3398
-3.194099999999999,5428
-3.1940666666666644,3186
-3.194033333333337,5230
-3.1940333333333335,3655
-3.193999999999999,4198
-3.1939999999999955,1994
-3.193966666666668,2181
-3.1939666666666664,1844
-3.1939666666666664,2797
-3.193966666666661,698
-3.1938999999999993,3676
-3.193866666666665,2464
-3.193866666666665,2668
-3.193866666666665,5178
-3.1938666666666613,3404
-3.1938333333333375,2051
-3.1938333333333304,2037
-3.1937999999999995,4873
-3.193766666666667,79
-3.1937666666666615,242
-3.1936999999999998,1310
-3.193666666666786,5004
-3.1936333333333344,4865
-3.193599999999999,2767
-3.193566666666662,4263
-3.193533333333333,2789
-3.193533333333333,5347
-3.193533333333331,3418
-3.1935000000000002,3167
-3.1935000000000002,3375
-3.193466666666666,4470
-3.193433333333317,3574
-3.1933666666666625,2725
-3.193266666666659,14
-3.193233333333332,1950
-3.193100000000001,5370
-3.193100000000001,5416
-3.1930666666666667,4513
-3.1930333333333323,5468
-3.193033333333325,4259
-3.192999999999998,2010
-3.192966666666667,4869
-3.1929666666666634,4641
-3.192933333333329,1313
-3.1929000000000016,5389
-3.1929,3335
-3.192899999999998,1903
-3.1928999999999945,3132
-3.1928999999999803,883
-3.1928666666666667,5096
-3.1928666666666663,2369
-3.19286666666666,2081
-3.1928333333333336,5107
-3.1928000000000054,1636
-3.1927333333333365,2091
-3.192733333333333,5401
-3.192633333333333,2646
-3.192599999999995,693
-3.1925666666666643,2458
-3.1925666666666643,3944
-3.1924999999999955,4706
-3.192466666666661,1387
-3.192466666666661,1402
-3.192366666666665,476
-3.192333333333332,1002
-3.1922666666666544,2539
-3.192233333333334,2431
-3.1922333333333324,5460
-3.192166666666666,3109
-3.1921666666666653,1226
-3.1921,1177
-3.1921,2405
-3.192066666666676,5245
-3.192033333333331,3403
-3.1919999999999997,2642
-3.191866666666666,5394
-3.1918666666666624,4223
-3.191799999999997,647
-3.191766666666666,792
-3.1917333333333318,109
-3.1917333333333318,4144
-3.191699999999999,3108
-3.1916999999999973,4247
-3.1916999999999973,4704
-3.1916666666666664,3653
-3.191666666666663,1228
-3.191666666666606,2983
-3.191633333333332,3975
-3.1916333333333284,1948
-3.1916333333333284,2729
-3.191600000000001,4494
-3.1915999999999993,2777
-3.1915999999999976,652
-3.1915666666666667,3897
-3.1915666666666667,4127
-3.1915666666666596,1989
-3.191533333333333,3884
-3.191499999999998,4023
-3.191466666666665,4202
-3.1914666666666633,4126
-3.1914666666666633,5434
-3.1914333333331797,2342
-3.1914000000000016,1753
-3.1914,70
-3.1913333333333336,76
-3.1913333333333327,4526
-3.1912999999999982,2717
-3.191266666666664,3168
-3.191266666666664,3547
-3.191266666666664,3689
-3.191133333333333,4149
-3.191100000000006,781
-3.191066666666666,1848
-3.191033333333337,110
-3.191033333333337,494
-3.190966666666668,2524
-3.190933333333332,1167
-3.1909,3874
-3.1909,5109
-3.1908666666666647,1256
-3.190799999999996,3123
-3.1907666666666685,741
-3.1907666666666046,4951
-3.1907,106
-3.1906999999999996,729
-3.1906999999999925,1296
-3.190666666666666,2791
-3.190666666666665,2015
-3.1906333333333308,5405
-3.1906000000000034,732
-3.1906,2690
-3.190566666666667,5358
-3.1905666666666654,3416
-3.190533333333331,2664
-3.1905,5198
-3.1904999999999983,5474
-3.1904666666666675,3338
-3.1904666666666657,2395
-3.1904666666666657,2846
-3.1904666666666515,1783
-3.1904333333333312,3408
-3.1903999999999986,3362
-3.190333333333335,2279
-3.1903333333333315,3976
-3.1903333333333137,4301
-3.190299999999999,1197
-3.1902666666666875,1009
-3.1901999999999973,2663
-3.1901333333333355,5544
-3.190100000000001,1008
-3.190100000000001,4644
-3.1900666666666666,3659
-3.190066666666663,3380
-3.1900666666666595,4166
-3.190033333333332,1354
-3.190033333333332,5204
-3.1899999999999977,545
-3.189966666666667,5370
-3.189933333333329,3198
-3.1899333333333146,4170
-3.1899000000000015,4499
-3.1898333333333326,3147
-3.1898333333333326,3655
-3.1897666666666664,3883
-3.1897666666666638,2719
-3.189733333333322,3222
-3.1896666666666675,1318
-3.189666666666664,640
-3.189633333333333,4884
-3.189633333333333,4891
-3.1896,83
-3.1895999999999987,1609
-3.1895666666666713,1623
-3.1895333333333324,3092
-3.1895000000000095,1029
-3.1895000000000024,1630
-3.1895000000000024,4004
-3.189499999999999,3351
-3.189499999999981,4649
-3.1894333333333336,2681
-3.1894,5110
-3.1893666666666665,1887
-3.1893666666666665,5344
-3.1893666666666647,1233
-3.189333333333334,3986
-3.1893333333333302,1282
-3.1893333333333302,5212
-3.189300000000003,2294
-3.189266666666665,2397
-3.189233333333334,4889
-3.1891333333333325,2773
-3.1891333333333307,1345
-3.189066666666662,2116
-3.1890333333333327,5458
-3.189033333333331,2677
-3.1890333333333274,4622
-3.189,5131
-3.1889666666666656,5506
-3.18896666666663,1450
-3.18893333333331,4291
-3.1889000000000003,3835
-3.1888666666666694,2270
-3.188833333333335,2514
-3.1888333333333208,235
-3.188766666666666,3177
-3.1887333333333316,2272
-3.188699999999999,2790
-3.1886666666666663,2770
-3.1886333333333425,5545
-3.1886333333333337,5100
-3.188599999999994,2010
-3.1885666666666665,1311
-3.1885666666666665,1346
-3.188533333333332,5503
-3.1885000000000012,5193
-3.1884999999999977,5410
-3.1884999999999764,4740
-3.1884333333333323,962
-3.1883999999999997,4482
-3.188366666666667,1328
-3.188366666666667,4013
-3.188366666666667,5579
-3.18836666666666,2729
-3.1883333333333326,3176
-3.1883333333333184,796
-3.1882666666666664,2389
-3.1882333333333293,3681
-3.1882,5350
-3.188199999999995,151
-3.1881666666666675,4903
-3.1881666666666604,4539
-3.1880999999999986,2832
-3.188066666666664,2687
-3.1880333333333333,1845
-3.1880333333333333,4885
-3.1880333333333333,5377
-3.187966666666661,2034
-3.1879333333333335,5360
-3.1879,5098
-3.187899999999999,1373
-3.187899999999999,2778
-3.1878333333333337,4666
-3.187833333333316,1430
-3.187766666666665,5167
-3.187733333333333,88
-3.1876999999999995,2697
-3.187666666666665,2824
-3.187666666666665,4210
-3.187666666666665,4690
-3.1876000000000033,2882
-3.1875666666666653,2438
-3.1875333333333344,4126
-3.187533333333331,5383
-3.1875333333333202,3197
-3.1875,81
-3.1875,1407
-3.1875,3866
-3.1875,4567
-3.1874666666666664,2649
-3.187433333333331,2275
-3.187433333333331,2728
-3.187433333333331,2843
-3.187433333333331,5558
-3.1874000000000002,2423
-3.1873666666666667,2628
-3.1873666666666622,5541
-3.1873333333333314,5493
-3.1873000000000005,972
-3.1873000000000005,1161
-3.1873000000000005,4142
-3.187266666666666,1192
-3.187266666666666,3107
-3.187266666666666,5426
-3.1872333333333325,3089
-3.187199999999997,1986
-3.187199999999997,3423
-3.1871666666666663,3842
-3.1871666666666627,1262
-3.187033333333332,5389
-3.187000000000001,966
-3.1869999999999976,2855
-3.186966666666665,5149
-3.186966666666663,645
-3.186866666666617,2233
-3.186833333333336,3380
-3.1868333333333334,5119
-3.1868333333333325,4859
-3.186833333333311,2558
-3.1867,2619
-3.1866666666666674,1486
-3.186633333333333,981
-3.1866,93
-3.1865999999999985,1232
-3.1865333333333297,522
-3.1865333333333297,2125
-3.1865000000000023,3837
-3.1864999999999988,5153
-3.1864999999999988,5475
-3.1864333333333263,3518
-3.186399999999999,2708
-3.186399999999999,4502
-3.1863666666666655,3098
-3.186333333333332,985
-3.18633333333333,2006
-3.186333333333323,2865
-3.1862999999999957,2009
-3.1862999999999957,2723
-3.1862999999999886,2565
-3.186166666666665,2465
-3.1861333333333324,5356
-3.1861333333333306,1008
-3.1861333333333306,1914
-3.1861000000000104,1377
-3.1860666666666653,4488
-3.1860666666666617,3458
-3.186033333333331,698
-3.186,2044
-3.186,3833
-3.1859666666666655,2446
-3.185933333333338,2062
-3.185899999999947,1559
-3.1858666666666693,4905
-3.1858666666666657,2404
-3.1858333333333384,3845
-3.1858000000000004,4555
-3.1857666666666624,5135
-3.1857333333333315,694
-3.1857000000000006,3993
-3.185699999999999,3077
-3.185699999999997,3144
-3.185699999999997,4007
-3.185666666666666,2389
